RA,DEC,MAG_AUTO,MAGERR_AUTO
358.2511259,-31.0555473,-9.6773,0.0803
356.0324707,-31.0538149,-4.7039,0.3968
356.3367356,-31.0555775,-5.7462,0.1198
356.0308502,-31.0527567,-4.5552,0.3194
356.0582629,-31.0520705,-5.4573,0.1726
356.3724293,-31.0532276,-4.8513,0.1902
356.0262829,-31.0504251,-3.6997,0.3891
356.0318061,-31.0505992,-4.8267,0.353
356.026041,-31.0507457,-3.7206,0.5844
356.3729151,-31.0518131,-5.1904,0.1589
356.9556502,-31.0545671,-5.0348,0.2043
356.0270986,-31.0493166,-4.1166,0.2883
356.0267583,-31.049109,-4.7829,0.1887
356.0258906,-31.0482924,-3.771,0.4298
356.0264674,-31.0495796,99.0,99.0
356.0254503,-31.0484626,-5.1316,4.5407
357.6407272,-31.0507587,-4.9874,0.2113
356.0400223,-31.0454491,-4.43,0.2172
356.0279829,-31.0451421,-3.4665,1.0956
356.0298371,-31.0435249,-4.368,0.2894
356.029191,-31.043561,-4.0509,0.3697
356.0292981,-31.0425498,-4.6082,0.2572
358.250102,-31.0388166,-7.5962,0.0268
356.0284352,-31.0389664,-5.6527,0.1544
356.038646,-31.0381404,-4.8777,0.3009
356.0403334,-31.0361479,-4.1019,0.2832
356.0276028,-31.0359848,-4.442,0.2548
356.0291958,-31.0347031,-3.6223,0.7579
358.2508705,-31.0361949,-3.9487,7.0438
356.0375409,-31.033479,-4.6096,0.2298
356.0315034,-31.0326906,-4.2499,0.3603
357.0833489,-31.0372383,-4.4204,0.2224
358.2502508,-31.0330872,-3.76,0.7801
356.2160216,-31.032225,-4.826,0.1786
356.370823,-31.0324465,-5.2105,0.1783
358.2505592,-31.0309565,99.0,99.0
357.8508645,-31.0326906,-4.6051,0.2149
356.0270061,-31.0296437,99.0,99.0
356.0294182,-31.0291532,-4.2668,0.4197
358.2499677,-31.0298459,-4.0846,0.5141
358.2493095,-31.0297879,-4.3176,0.338
356.0321327,-31.0279031,-4.5287,0.187
356.0303312,-31.0283196,-5.2219,0.191
356.03661,-31.0278337,-4.6031,0.1987
356.0292202,-31.0281971,-4.0075,0.5053
356.0434529,-31.0281171,-5.1762,0.1725
356.0318331,-31.0267786,-5.6028,0.0772
356.0352088,-31.0266721,-4.4964,0.2148
356.3665501,-31.029455,-5.1593,0.127
356.0386944,-31.0251861,-4.6339,0.1792
358.2493589,-31.0264733,99.0,99.0
358.244007,-31.0251136,-5.0046,0.1085
357.1039212,-31.0284231,-4.9288,0.2022
356.0301541,-31.0231648,-4.6037,0.2508
358.207891,-31.0235003,-4.8583,0.2105
358.2247435,-31.0243638,-6.5477,0.1002
357.8567331,-31.0253262,-13.6655,0.0486
357.4339424,-31.0260002,-4.3607,0.19
358.2501357,-31.0212123,-4.6913,0.2452
358.2495242,-31.0214081,99.0,99.0
358.2503696,-31.0199092,-8.4912,0.3315
357.1662382,-31.0234208,-6.119,0.1095
356.0329243,-31.0186631,-5.0669,0.2082
358.2506704,-31.0195007,-5.3122,3.7639
357.1609573,-31.0211944,-5.7356,0.1257
356.0360147,-31.0138532,-4.7864,0.2669
356.0324706,-31.0138153,-4.7742,0.1885
356.0517454,-31.0134722,-4.417,0.1891
357.1575968,-31.0174085,-5.4205,0.161
357.1586281,-31.0177098,-6.5129,0.0908
357.9628472,-31.0149358,-5.625,0.1601
358.2276373,-31.0186828,-14.453,0.0481
356.0357249,-31.0113737,-4.8437,0.1984
356.0302001,-31.0113929,-5.0906,0.1769
358.2258046,-31.0113977,-4.5624,0.2788
358.2231432,-31.0106207,-9.6633,0.0068
357.1738478,-31.0149997,-5.4652,0.1586
356.0697395,-31.010182,-5.0629,0.1954
358.2509753,-31.0095707,99.0,99.0
357.0523136,-31.014191,-5.3631,0.1595
356.0383038,-31.0093469,-5.077,0.2223
358.2489909,-31.0105495,-17.3792,0.0005
358.2490041,-31.0102447,-17.1719,0.0004
358.2486035,-31.0087652,-19.6221,0.0001
356.0516851,-31.0082713,-4.9931,0.2514
358.2486057,-31.0089151,-18.8324,0.0002
358.2505111,-31.0091828,-18.4226,0.0002
357.8773154,-31.0109141,-4.2706,0.1818
358.2109686,-31.009391,-10.7213,0.0042
356.0395673,-31.0082842,-5.0232,0.2451
358.2509648,-31.0091871,-20.1672,0.0001
357.1593947,-31.0130848,-5.8441,0.1198
356.0272727,-31.0072591,-3.2033,1.1331
356.038256,-31.006864,-5.5132,0.1194
357.1733002,-31.0117589,-6.0427,0.1219
356.393778,-31.0089742,-5.1466,0.1337
356.03848,-31.0060369,-4.6828,0.2337
357.1694313,-31.0101571,-4.6657,0.1932
356.0357456,-31.0053328,-5.2004,0.2359
358.2610414,-31.0059823,-4.6203,2.1616
358.2593369,-31.0057869,99.0,99.0
358.2468226,-31.005653,-4.2478,1.948
357.1671037,-31.0099571,-6.575,0.0974
356.0278459,-31.0063209,99.0,99.0
358.2955166,-31.0053281,99.0,99.0
357.1681495,-31.0092808,-5.3104,0.1653
358.3001065,-31.0037853,-4.4519,0.1692
358.259249,-31.0046764,-4.5109,2.4827
358.2470114,-31.0046877,-4.141,5.1468
358.2904499,-31.0039444,-2.223,1.6373
358.2580235,-31.004693,-3.9329,5.6652
358.2659511,-31.003747,-3.604,0.3366
358.2698677,-31.0039638,-4.4093,0.2004
358.2761629,-31.0041026,99.0,99.0
356.0640272,-31.0034291,-5.1019,0.1993
358.2841574,-31.0035667,-1.5405,3.2487
358.3032939,-31.0039547,-4.7942,0.1985
356.0362432,-31.0037428,-5.8185,0.0817
357.5401976,-31.0078246,-4.7826,0.1663
358.2779127,-31.0037514,99.0,99.0
358.2818451,-31.0040697,99.0,99.0
358.2526572,-31.0042166,99.0,99.0
358.2378949,-31.0033672,-6.3602,0.0443
356.0314966,-31.0027157,-4.1804,0.339
356.0285024,-31.0027224,-4.7562,0.2004
358.3027913,-31.0031197,-4.5344,0.9786
358.2787399,-31.0040495,-4.2524,0.3762
356.7549098,-31.0066438,-5.4919,0.0701
358.259886,-31.0035411,99.0,99.0
358.304228,-31.0030473,99.0,99.0
358.2808958,-31.0031568,-3.8583,0.4391
358.2710866,-31.0042021,-4.2361,0.3456
358.2889286,-31.0035133,99.0,99.0
356.439523,-31.0052806,-4.5747,0.1795
358.2959163,-31.0024891,99.0,99.0
357.4698354,-31.0068346,-4.4524,0.2294
358.3003614,-31.0027673,-3.7335,0.4593
358.263946,-31.0025438,-3.7504,0.4019
356.030404,-31.0019812,-4.658,0.2477
358.2609739,-31.0023272,-3.5685,0.4553
358.2716543,-31.0022411,-4.2285,0.1972
358.2898925,-31.0020947,-4.1593,0.2691
358.2660579,-31.0026743,99.0,99.0
358.2996269,-31.0012871,-1.3854,3.1911
358.2475262,-31.0030086,-3.7279,0.55
356.0401692,-31.0010293,-4.4593,0.234
358.2789315,-31.0015723,-4.4137,0.1458
356.0103839,-31.0014118,-7.3583,0.2415
358.2579764,-31.0017145,-6.8093,0.0307
356.0045707,-31.0005103,99.0,99.0
357.6639459,-31.0046818,-5.0325,0.2063
358.3036692,-31.0010848,-3.7771,0.3669
358.2784308,-31.0013772,99.0,99.0
356.7016896,-31.0045249,-4.6732,0.1272
356.0071154,-31.0005471,99.0,99.0
356.3845884,-31.0025222,-4.0741,0.2868
358.2727057,-31.0010287,-3.5759,0.5147
356.0005812,-31.0009394,99.0,99.0
355.9870244,-31.0002593,-2.9504,1.1751
355.9760277,-31.0003417,99.0,99.0
358.2664955,-31.0028697,99.0,99.0
357.8404701,-31.0026848,-9.7942,0.0061
357.5239779,-31.0047362,-4.6811,0.3038
358.3029557,-31.0003465,-4.1954,0.277
358.2851803,-31.0006057,-3.7564,0.4236
358.2596519,-31.0008491,99.0,99.0
357.3374028,-31.0049406,-5.0227,0.2554
358.2977566,-31.0001382,-3.8648,0.3473
358.2468004,-31.001088,-3.3407,0.5751
356.0211906,-30.9999593,99.0,99.0
356.0573942,-30.9998197,-6.3819,0.0423
356.0336107,-30.9995386,-4.4427,0.25
358.2746329,-31.0001894,-3.9342,0.3679
358.2464767,-31.0006941,99.0,99.0
356.3210083,-31.0009805,-5.5433,0.1287
356.0342913,-30.9996562,-5.2758,0.1722
358.2571701,-31.0002385,-4.0238,0.3677
356.0203441,-30.998676,-3.1402,0.9454
357.8404312,-31.0021435,-13.0348,0.0029
358.2588811,-31.0017881,-3.4604,0.9402
356.3204169,-31.002048,-7.0001,0.0799
356.0133165,-30.9991986,-1.3565,4.0709
358.2626317,-31.0002316,-3.2437,0.8676
356.7551072,-31.0027707,-4.3514,0.2257
356.0014123,-30.9991739,-5.2895,0.1297
358.3047001,-30.9991985,-4.0729,0.3295
355.9925189,-30.998276,99.0,99.0
356.0153636,-30.9982419,-4.0418,0.2895
356.028046,-30.9990867,-4.3661,0.4627
357.4918303,-31.0030565,-6.1019,0.0541
358.2448682,-30.9992729,-4.5119,0.2138
358.2805515,-30.9995746,-4.5341,0.2256
356.0282145,-30.9981586,-3.9822,0.3171
358.2299397,-30.9989662,-4.7743,0.1719
358.2555055,-30.9990454,-3.8968,0.3016
358.2150155,-30.9984222,-4.7119,0.1376
356.0162402,-30.9977426,-6.9068,0.0349
355.9834977,-30.9975152,-3.3613,0.6215
358.264832,-31.0014259,99.0,99.0
357.4463517,-31.0019457,-4.5754,0.1304
355.9836704,-30.997031,-6.513,0.0354
356.0370641,-30.9973137,-4.3416,0.2702
358.2906314,-30.9975713,-4.6604,0.1948
356.3884524,-30.9993305,-4.196,0.2388
357.892767,-30.999473,-13.1987,0.0015
356.0011075,-30.996896,-4.2014,0.3323
355.9910763,-30.9960873,-3.8438,0.3603
355.9754428,-30.99794,-9.4618,0.0087
356.003327,-30.9975609,99.0,99.0
356.8504911,-31.0007786,-5.2675,0.0911
356.3245472,-30.998364,-5.7993,0.14
355.98963,-30.9956516,-3.8748,0.443
356.0099045,-30.9953938,-4.4111,0.197
356.037912,-30.995615,-4.145,0.3111
356.0427728,-30.9948991,-4.3341,0.2243
357.4767196,-30.9994506,-4.6526,0.1787
356.0057705,-30.9939536,-4.4187,0.2275
356.0018626,-30.9932643,-5.2319,0.0864
356.0709999,-30.9935298,-5.7513,0.1692
356.0033921,-30.9905849,-4.6758,0.1238
357.8541305,-30.9937961,-5.082,0.1977
356.2970907,-30.9923218,-5.9414,0.1231
358.2428798,-30.9897028,-5.4245,0.0717
358.2086002,-30.9897613,-5.1961,0.1812
357.392159,-30.993366,-4.8869,0.1535
356.3171787,-30.9910109,-5.2535,0.1321
356.0224543,-30.9874488,-4.986,0.1204
357.6670646,-31.0082287,-15.2173,0.003
356.2005494,-30.9886922,-5.0532,0.2651
358.2688398,-30.9853775,-4.9452,0.1168
356.1293703,-30.9825252,-4.5535,0.2896
358.1670377,-30.9824832,-9.784,0.2529
356.632899,-30.9827442,-5.9222,0.1136
357.205962,-30.9816246,-4.595,0.1819
357.2058243,-30.981862,-6.5342,0.0863
357.2058685,-30.9802078,-5.1431,0.1632
357.2048938,-30.9802812,-6.3396,0.0932
357.2065591,-30.979827,-5.1687,0.1655
357.5308463,-30.9728942,-6.9765,0.0707
357.5391963,-30.9721989,-5.0502,0.1765
357.2041194,-30.972223,-6.8045,0.075
357.0052892,-30.9713402,-4.9326,0.1416
357.9428898,-30.9680333,-5.7409,0.1281
358.1065923,-30.9641761,-4.5422,0.2293
356.4181628,-30.9655185,-4.984,0.2652
357.5441922,-30.9656091,-5.0469,0.2046
356.2838371,-30.9627919,-5.6361,0.1557
357.1200764,-30.9654049,-4.7657,0.1791
356.8765273,-30.9643085,-4.4605,0.2246
357.9393181,-30.9626867,-5.9923,0.1081
358.2744082,-30.9600947,-5.6704,0.1566
357.5321189,-30.967393,-13.5691,0.2
356.1754045,-30.9585681,-5.7252,0.1473
356.1979966,-30.9569988,-5.7992,0.1219
357.9269728,-30.9565252,-6.0871,0.1124
357.2210417,-30.9574864,-4.625,0.2497
357.1989229,-30.9584522,-6.8734,0.0679
357.1982757,-30.9586265,-7.0472,0.0649
357.9171988,-30.9542465,-5.8115,0.1309
357.2591853,-30.9559397,-7.007,0.0736
356.7116102,-30.954724,-6.2572,0.1124
357.2516645,-30.9543871,-5.5136,0.149
357.6861801,-30.9533074,-9.8228,0.2747
357.2620763,-30.9536325,-5.7877,0.1265
357.7037497,-30.9534877,-6.878,0.0836
357.7040547,-30.953219,-6.6529,0.1028
357.9052197,-30.948995,-4.0009,0.2568
357.7030462,-30.9503606,-6.031,0.1172
357.5253463,-30.9475623,-5.09,0.1886
357.1396725,-30.9465501,-5.3851,0.1717
357.6931109,-30.9442431,-3.7063,0.3045
357.6927271,-30.9440188,-5.3251,0.1503
358.2139627,-30.9408323,-5.0433,0.153
357.4206931,-30.9419453,-4.5945,0.1947
357.1840454,-30.933593,-6.3634,0.1083
358.1885233,-30.9283067,-5.0086,0.1937
357.9015591,-30.9258903,-5.342,0.1648
356.3134012,-30.9242199,-5.9483,0.1061
357.9023899,-30.924201,-5.381,0.1487
356.2983688,-30.9236354,-5.1693,0.1178
356.3106979,-30.9230986,-6.8784,0.0688
356.3129663,-30.9229873,-6.461,0.0872
356.3114965,-30.9232478,-7.1757,0.0622
357.9036486,-30.9238957,-6.3926,0.0955
357.569723,-30.9280796,-7.5525,0.0243
356.561154,-30.9128243,-5.8545,0.117
358.3025033,-30.905282,-4.8073,0.1519
356.5191332,-30.9050251,-5.7306,0.1387
358.0127045,-30.9035934,-5.2529,0.1872
357.138805,-30.9028076,-8.5916,0.0149
356.3367087,-30.8968391,-5.2109,0.1343
357.8570775,-30.8952438,-5.389,0.1581
357.334538,-30.8962071,-4.6885,0.2047
356.3801711,-30.8914074,-5.3858,0.1773
357.8889331,-30.8902523,-4.7242,0.2399
356.7866081,-30.8884398,-6.3866,0.0888
358.1411194,-30.884851,-4.9672,0.2235
357.8484448,-30.8823237,-5.4351,0.1428
357.8485863,-30.8820979,-4.8808,0.185
358.2989926,-30.8784967,-5.0616,0.1822
358.1829748,-30.878255,-4.9025,0.1441
357.1980776,-30.8760454,-4.6601,0.2384
356.4143303,-30.8735988,-4.8164,0.2217
356.5630367,-30.871288,-4.5819,0.1559
356.539386,-30.8690594,-5.4604,0.1407
356.5393568,-30.8684472,-5.4378,0.1354
358.1636017,-30.8640902,-4.8335,0.1645
356.2580727,-30.8628157,-5.0961,0.2142
356.5463574,-30.8631684,-13.423,0.0472
356.3188332,-30.8522619,-4.7184,0.2342
357.2131343,-30.8553021,-4.9823,0.2485
356.2038301,-30.8512475,-14.233,0.0526
357.4352729,-30.8521352,-4.7039,0.2355
356.7564235,-30.8493251,-4.7352,0.2573
357.3794448,-30.8501056,-4.7041,0.2496
356.1966631,-30.8455003,-6.2476,0.1049
356.2018513,-30.8430906,-5.9272,0.1153
356.2006654,-30.8433772,-5.6221,0.1382
356.2051538,-30.8427294,-6.4293,0.0913
356.2010539,-30.8424497,-5.1727,0.1747
356.2038104,-30.8426415,-6.5181,0.0902
356.2034146,-30.8421951,-6.2128,0.1232
358.2509771,-30.8391453,-4.5456,0.1994
357.3754354,-30.843143,-5.8165,0.1546
358.191632,-30.8375512,-4.5642,0.1839
358.2930803,-30.8363366,-5.2379,0.0836
357.5796934,-30.8385051,-5.101,0.0896
356.3008798,-30.8361936,-4.9822,0.109
356.2751762,-30.8354548,-4.9514,0.1033
357.8616792,-30.8369178,-4.5663,0.1718
358.0894488,-30.8349542,-4.4689,0.1502
356.0249614,-30.8324538,-5.5698,0.0665
356.9994703,-30.8369379,-4.2032,0.1726
357.6707161,-30.8362186,-5.6344,0.1423
356.059468,-30.8321112,-4.5553,0.1304
357.672365,-30.836057,-5.0134,0.1338
356.7745541,-30.8360817,-4.5518,0.1402
356.7643173,-30.8359817,-4.9892,0.1017
356.2733639,-30.8331095,-4.5818,0.1729
358.1950588,-30.8319053,-4.6148,0.1791
356.0767893,-30.8306823,-4.6619,0.1809
357.6659223,-30.8343228,-5.47,0.148
357.6634397,-30.8342994,-4.8055,0.2133
356.7552389,-30.8340912,-4.6619,0.2337
356.2163491,-30.8311566,-5.0128,0.1566
358.0958655,-30.831377,-5.2178,0.2133
357.4454942,-30.8339187,-5.1601,0.2287
357.4287136,-30.833177,-5.5473,0.1484
358.216256,-30.828192,-4.8155,0.1346
356.6184003,-30.8302617,-6.1042,0.0498
358.0958667,-30.8280563,-4.3745,0.2426
356.9914444,-30.8305867,-5.8456,0.1203
357.6836083,-30.829379,-4.6902,0.3465
358.2253289,-30.8258817,-4.8918,0.2415
357.629532,-30.82924,-4.6433,0.288
358.085196,-30.8250633,-4.169,0.2481
357.3964564,-30.8277304,-4.5395,0.2554
357.4008893,-30.8278385,-4.5844,0.1928
358.1809737,-30.8228222,-5.0636,0.2334
358.0727926,-30.8232075,-4.4367,0.2931
358.0697656,-30.8228303,-4.4553,0.2018
357.684192,-30.8243599,-5.2525,0.1817
358.2440312,-30.8206959,-4.2255,0.238
358.2980049,-30.8200871,-5.4102,0.0777
358.071337,-30.8223451,-4.8211,0.2175
358.226343,-30.8200031,-4.9472,0.1103
358.0776971,-30.821324,-4.2854,0.2764
358.0698502,-30.8202406,-4.5963,0.1759
357.2664715,-30.8234664,-5.3289,0.1175
358.0472878,-30.8190538,-6.0892,0.0511
358.0778141,-30.8189515,-5.9791,0.0612
358.1843876,-30.8179857,-4.7512,0.1322
358.1586054,-30.8180987,-4.308,0.2293
358.0782979,-30.8186472,-5.6357,0.0711
358.160288,-30.8176658,-4.5136,0.2704
358.0734868,-30.8181932,-4.1952,0.2464
358.3020561,-30.8166147,-4.2504,0.258
358.2516407,-30.8165792,-4.8975,0.1123
358.1567623,-30.8176797,-4.7178,0.2682
358.1815005,-30.815437,-5.4176,0.0756
358.2432073,-30.813843,-5.4255,0.078
358.2971711,-30.8134117,-5.9771,0.0538
357.8091053,-30.8173285,99.0,99.0
358.0700474,-30.814028,-4.4645,0.2015
358.0843761,-30.81343,-6.5606,0.0487
358.1808647,-30.8110773,-6.252,0.0504
358.1704553,-30.8104908,-5.1316,0.1031
358.0870208,-30.8111584,-3.2753,0.8464
358.0777414,-30.8092503,-6.0082,0.0593
358.0779334,-30.8086164,-4.0621,0.3267
357.2466167,-30.8118031,-5.5687,0.1272
358.0755486,-30.8086092,-3.8198,0.4982
358.242575,-30.8052632,-5.3142,0.1011
358.2511345,-30.8050471,-6.3268,0.0503
358.1599058,-30.8062815,99.0,99.0
358.271375,-30.804957,-3.9854,0.4746
358.2930077,-30.8038773,-6.1048,0.0558
358.0914079,-30.8054809,-6.3013,0.0626
358.1833221,-30.8029874,-5.9107,0.0711
358.1269632,-30.803541,-4.2836,0.4536
358.2089603,-30.8023935,-6.8738,0.0418
358.1928705,-30.8022642,-4.4125,0.3405
358.203882,-30.8021349,99.0,99.0
358.1108847,-30.8029365,99.0,99.0
358.1240286,-30.8022867,-5.1412,0.1712
358.1928716,-30.801358,-5.0618,0.1634
358.2748027,-30.8011835,99.0,99.0
358.1032414,-30.8027638,-5.0284,0.2537
358.2975222,-30.7999802,-6.1021,0.0955
358.1170989,-30.8021259,99.0,99.0
358.2924571,-30.8012721,99.0,99.0
358.0740168,-30.8026098,-3.4248,0.919
358.1332239,-30.8023077,-4.5879,0.3634
358.2786377,-30.8013904,99.0,99.0
358.1553194,-30.802368,99.0,99.0
358.2373549,-30.8013798,99.0,99.0
358.2043515,-30.8016434,99.0,99.0
358.0727726,-30.8031226,99.0,99.0
358.105532,-30.8023882,99.0,99.0
358.1180084,-30.8016306,99.0,99.0
358.2639903,-30.8011526,99.0,99.0
358.2938108,-30.8005187,99.0,99.0
358.0725965,-30.8018923,99.0,99.0
358.2420162,-30.8012626,99.0,99.0
358.1646504,-30.8023651,99.0,99.0
358.1291235,-30.8014101,99.0,99.0
358.1067429,-30.8012666,99.0,99.0
358.1564437,-30.801104,99.0,99.0
358.2405358,-30.800751,-3.0097,1.5944
358.0884079,-30.8020514,99.0,99.0
358.1259396,-30.8010926,99.0,99.0
358.0732606,-30.8020123,99.0,99.0
358.2083986,-30.8003214,99.0,99.0
358.076073,-30.8018062,99.0,99.0
358.0791558,-30.8021229,99.0,99.0
358.0876507,-30.801703,99.0,99.0
356.2361506,-30.8011146,-6.0573,0.1166
357.0797768,-30.8041461,-5.123,0.1756
358.102797,-30.8009775,-5.8801,0.0831
358.0970765,-30.8014992,99.0,99.0
358.0875237,-30.8009818,99.0,99.0
358.0869805,-30.8021798,99.0,99.0
358.2975816,-30.7996528,-10.5928,0.0128
358.0825389,-30.800253,-3.8434,0.5516
358.0852844,-30.8011613,99.0,99.0
358.0890441,-30.801945,99.0,99.0
358.175343,-30.8000864,-10.4527,0.0099
358.0849981,-30.800869,99.0,99.0
358.0994914,-30.8002505,99.0,99.0
358.1835537,-30.7997206,99.0,99.0
358.0736827,-30.8001431,-5.2031,0.1862
358.1497511,-30.7995839,-4.461,0.3961
358.0903417,-30.7995241,-2.0438,1.8593
358.0804509,-30.8015168,99.0,99.0
358.1363484,-30.7994569,-5.0645,0.2109
358.1537813,-30.7993078,99.0,99.0
358.0906992,-30.7995164,-4.2903,0.3115
358.0721045,-30.8008691,99.0,99.0
358.2909223,-30.7985894,-3.6314,0.9081
358.0852801,-30.7997804,-4.632,0.3119
358.1188452,-30.7999122,-6.0501,1.4127
358.1014966,-30.7996489,-4.3886,0.4369
358.2841051,-30.7981934,-3.7774,0.7302
358.0839921,-30.7994774,99.0,99.0
358.2494136,-30.7984414,-5.4753,0.1363
358.1467152,-30.7997782,99.0,99.0
358.1010651,-30.7995396,99.0,99.0
358.1966082,-30.799255,99.0,99.0
358.0978828,-30.7990949,-5.3146,0.1518
358.2387404,-30.798199,-4.5753,0.3608
358.0755061,-30.7995492,-3.0849,1.2119
358.2037095,-30.798618,99.0,99.0
358.2770618,-30.7983351,-3.2204,1.3369
358.1532754,-30.7991883,99.0,99.0
358.187791,-30.7987141,-4.7315,0.3216
358.1917134,-30.7982292,99.0,99.0
358.1975897,-30.7996528,99.0,99.0
358.0831975,-30.7996061,99.0,99.0
358.1230848,-30.7991441,-4.5278,0.3966
358.1075966,-30.7988631,-5.0235,0.1962
358.2302584,-30.7982813,-4.3066,0.5012
358.1994978,-30.7988692,99.0,99.0
358.0762355,-30.799053,99.0,99.0
358.202277,-30.7980925,99.0,99.0
357.9753582,-30.7988073,-4.1273,0.2666
358.2029432,-30.7978992,99.0,99.0
358.2824156,-30.7972853,-2.7576,1.578
358.0780031,-30.7992212,-4.616,0.3621
358.0905291,-30.7992072,-4.528,0.5436
358.1240765,-30.7985006,-5.3103,0.1587
356.0704831,-30.8217419,-14.3558,0.038
358.2540442,-30.7972456,-5.0927,0.1614
358.2467254,-30.7990203,99.0,99.0
358.1122685,-30.7990037,99.0,99.0
358.0832544,-30.7986905,99.0,99.0
358.1075787,-30.7998263,99.0,99.0
358.1880138,-30.7980007,99.0,99.0
358.2768364,-30.7974301,99.0,99.0
358.1001332,-30.7988086,99.0,99.0
358.0744795,-30.7998651,-3.5816,1.2336
358.1146876,-30.7989022,99.0,99.0
358.072171,-30.7990802,99.0,99.0
358.1320098,-30.7988017,99.0,99.0
358.1153237,-30.7976845,-5.0533,2.2344
358.1921819,-30.7974985,99.0,99.0
358.1060622,-30.7978042,-4.9639,0.9996
358.0729319,-30.797995,-4.5693,4.0078
358.0816691,-30.797882,-5.4217,3.48
358.1179749,-30.7982583,99.0,99.0
358.133878,-30.7977943,99.0,99.0
356.1800334,-30.7896288,-5.2382,0.1713
356.1930572,-30.7882859,-5.0047,0.1614
358.0629625,-30.7845547,-6.0753,0.0553
357.2742848,-30.7858419,-5.0842,0.1509
356.9890896,-30.7860853,-6.2585,0.1014
357.8391783,-30.7994829,-15.8397,0.0028
357.0016347,-30.7864033,-14.6789,0.0528
358.0589663,-30.7790158,-4.6251,0.1974
358.0612564,-30.7774919,-5.0355,0.1609
358.0686003,-30.7759592,99.0,99.0
357.3760171,-30.7724064,-4.6173,0.1728
357.9526379,-30.7699466,-5.206,0.176
356.6534624,-30.7698288,-5.3461,0.1585
357.005698,-30.768928,-4.5178,0.2152
358.0443934,-30.7603189,-5.3007,0.0994
356.1119467,-30.7586002,-5.1679,0.1492
356.5776289,-30.755491,-4.8631,0.1871
356.5545676,-30.755559,-5.4849,0.141
356.9881775,-30.7545551,-5.2513,0.1815
356.8413931,-30.7435498,-5.5171,0.1294
356.4515605,-30.737477,-4.6495,0.2399
358.0550662,-30.7336596,-4.6255,0.2187
356.4786234,-30.7470162,-15.7635,0.0027
357.867093,-30.7241407,-6.1361,0.1209
356.1665061,-30.7214862,-5.1845,0.1928
356.1382647,-30.7201884,-5.1739,0.161
357.8641131,-30.7201485,-6.2859,0.1015
357.8639271,-30.7185588,-5.2553,0.1616
357.8676354,-30.7168989,-4.8081,0.1899
358.0395102,-30.715595,-5.7388,0.0632
357.8622379,-30.7150028,-6.5641,0.0902
356.6063052,-30.7145596,-5.5824,0.1269
357.8614537,-30.7133193,-6.0938,0.109
357.8609477,-30.7127359,-5.8219,0.118
357.8617739,-30.712588,-5.1411,0.1754
356.6582745,-30.7125508,-5.0393,0.1948
357.8620304,-30.711256,-5.8052,0.1407
358.0685513,-30.7101939,-8.3686,0.1797
356.3593041,-30.7029755,-5.3064,0.1627
357.7583898,-30.7022182,-6.1153,0.1113
357.3124454,-30.7030907,-5.8867,0.1127
358.059291,-30.6974348,-4.4853,0.2233
356.8840878,-30.6906784,-5.2613,0.1751
356.4106106,-30.6850794,-4.7984,0.2007
357.1890462,-30.6864958,-4.9076,0.1949
356.3030571,-30.6825495,-4.5784,0.251
357.2665699,-30.6841217,-4.5488,0.2186
356.62063,-30.6823996,-5.2091,0.1842
358.038943,-30.6804774,-4.5608,0.2105
357.6023873,-30.6824946,-5.0034,0.1975
358.0447575,-30.6804113,-4.9039,0.1958
358.1165338,-30.6779763,-3.34,0.5993
358.1363223,-30.6776319,-4.4041,0.2468
358.1170705,-30.6773976,-4.6513,0.1218
358.0652919,-30.6780547,-4.1395,0.3116
357.6526415,-30.6793528,-5.1252,0.0866
358.1060253,-30.6779182,99.0,99.0
358.1031981,-30.6776618,-3.708,0.5754
358.2169654,-30.6760405,-2.3836,1.116
358.0720498,-30.6775092,-3.5522,0.5092
358.2122809,-30.6775383,-8.1994,0.3471
358.104269,-30.6771471,-4.2094,0.2233
358.1211397,-30.6767283,-2.9919,0.811
358.1169891,-30.6770529,99.0,99.0
358.1730157,-30.6771247,99.0,99.0
358.0904196,-30.6768988,-3.5702,0.4911
358.105287,-30.6769782,-5.1133,0.1273
358.1469433,-30.6768102,-4.2716,0.2704
358.077627,-30.677025,-4.6236,0.2
358.2044805,-30.676557,99.0,99.0
358.1159861,-30.6766258,99.0,99.0
358.1104057,-30.6777481,99.0,99.0
358.089181,-30.6764535,-2.8499,0.9473
357.0459546,-30.6792155,-5.0154,0.1891
357.9588671,-30.6771252,99.0,99.0
358.2017949,-30.6757376,-4.1685,0.2821
358.0641076,-30.6761933,99.0,99.0
